outcome,adjusted,estimate,std.error,conf.low,conf.high,p.value,n_rows,n_municipalities,estimate_display,conf_low_display,conf_high_display
post_average,FALSE,3.3146086911075328,1.7628194061901206,-0.149689246193057,6.778906628408123,0.06070877402271059,476,455,3.3146086911075328,-0.149689246193057,6.778906628408123
post_average,TRUE,3.0909515362018407,1.4215216303887568,0.29737300246698783,5.884530069936694,0.030191103135919682,476,455,3.0909515362018407,0.29737300246698783,5.884530069936694
post_compliance,FALSE,0.042016806722689114,0.03177872667854543,-0.020434841413212335,0.10446845485859056,0.18677803645625726,476,455,4.201680672268911,-2.0434841413212332,10.446845485859056
post_compliance,TRUE,0.03895570851799821,0.027855222078478747,-0.015785456714622524,0.09369687375061894,0.16264373640380467,476,455,3.895570851799821,-1.5785456714622523,9.369687375061893
